,Unnamed: 0,Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits,ratings,difficulties,num_ratings
623,623,2021-22,Fall,CS,5774,User Interface Software,Luther,3.62,57.6,15.2,15.2,6.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,33,83232,3,5.0,3.5,4.0
624,624,2021-22,Fall,CS,5774,User Interface Software,Luther,3.88,75.8,18.2,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,83233,3,5.0,3.5,4.0
625,625,2021-22,Spring,CS,4784,Human-Computer Interact Capstn,Polys,3.88,60.6,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,13311,3,,,
626,626,2021-22,Spring,CS,5114,Theory of Algorithms,Heath,3.79,48.5,39.4,9.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,21405,3,5.0,2.6,29.0
627,627,2022-23,Fall,CS,3754,Cloud Software Development,Balci,2.97,27.3,18.2,3.0,3.0,21.2,6.1,6.1,9.1,0.0,3.0,0.0,3.0,7,33,83305,3,1.5,4.4,10.0
628,628,2022-23,Fall,CS,5204,Operating Systems,Williams,3.94,78.8,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,83400,3,4.6,2.9,16.0
629,629,2022-23,Fall,CS,5824,Advanced Machine Learning,Wang,3.87,69.7,21.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,83430,3,3.1,3.1,4.0
630,630,2022-23,Fall,CS,5934,Capstone Project,Tilevich,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,83434,3,4.1,2.5,4.0
631,631,2022-23,Spring,CS,5594,Blockchain Technologies,Hoang,3.77,51.5,30.3,15.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,20664,3,3.3,3.0,38.0
632,632,2022-23,Spring,CS,4704,Software Engineering Capstone,Subhas,3.75,45.5,39.4,6.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,22051,3,3.9,2.3,116.0
633,633,2023-24,Fall,CS,4824,Machine Learning,Jin,3.09,15.2,15.2,24.2,27.3,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,4,33,83411,3,3.0,3.8,3.0
634,634,2018-19,Spring,CS,5664,Social Media Analytics,Ramakrishnan,3.64,26.5,47.1,14.7,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,12880,3,5.0,4.0,3.0
635,635,2019-20,Fall,CS,5114,Theory of Algorithms,Raghvendra,3.56,29.4,20.6,44.1,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,82898,3,3.0,4.5,2.0
636,636,2019-20,Spring,CS,3114,Data Structures and Algorithms,Chang,3.46,47.1,17.6,8.8,14.7,2.9,0.0,5.9,0.0,0.0,0.0,0.0,2.9,0,34,13008,3,5.0,3.6,72.0
637,637,2020-21,Fall,CS,3654,Intro Data Analytics & Visual,Wenskovitch,3.82,70.6,14.7,11.8,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0,34,83029,3,4.1,2.9,18.0
638,638,2020-21,Spring,CS,5526,Data Analytics,Reddy,3.8,52.9,35.3,8.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,13296,3,3.5,3.4,14.0
639,639,2021-22,Fall,CS,5040,Intermed Data Struct/Algorithm,Farghally,3.68,44.1,29.4,20.6,2.9,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0,34,83201,3,4.7,3.3,3.0
640,640,2021-22,Fall,CS,5824,Advanced Machine Learning,Wang,3.89,67.6,29.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,83235,3,3.1,3.1,4.0
641,641,2021-22,Fall,CS,5024,Ethics & Professionalism in CS,Yao,3.89,64.7,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,91301,3,4.0,3.0,1.0
642,642,2021-22,Spring,CS,3714,Mobile Software Development,Balci,2.6,17.6,23.5,5.9,0.0,11.8,5.9,11.8,2.9,2.9,2.9,2.9,11.8,5,34,13292,3,1.5,4.4,10.0
643,643,2021-22,Spring,CS,5664,Social Media Analytics,Butler,3.32,29.4,23.5,8.8,20.6,5.9,8.8,0.0,0.0,0.0,0.0,0.0,2.9,0,34,13433,3,4.2,4.0,3.0
644,644,2022-23,Fall,CS,2114,Softw Des & Data Structures,Sullivan,3.14,20.6,14.7,23.5,8.8,8.8,8.8,11.8,2.9,0.0,0.0,0.0,0.0,4,34,90776,3,2.6,4.1,19.0
645,645,2022-23,Fall,CS,4134,Quantum Comp & Info Proc,Sikora,3.05,41.2,8.8,5.9,14.7,2.9,5.9,8.8,2.9,0.0,0.0,0.0,8.8,4,34,90779,3,3.9,2.5,41.0
646,646,2022-23,Fall,CS,5774,User Interface Software,Lee,3.77,55.9,26.5,11.8,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,90784,3,3.9,2.8,19.0
647,647,2022-23,Fall,CS,5914,TS: Software Project Mgmt,Kennedy,3.95,94.1,0.0,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,91526,3,4.8,2.1,15.0
648,648,2023-24,Fall,CS,2114,Softw Des & Data Structures,Donekal Chandrashekar,3.04,23.5,17.6,8.8,14.7,8.8,5.9,11.8,5.9,0.0,0.0,0.0,2.9,3,34,83326,3,,,
649,649,2023-24,Fall,CS,5774,User Interface Software,Luther,3.71,67.6,20.6,2.9,2.9,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,0,34,83511,3,5.0,3.5,4.0
650,650,2023-24,Fall,CS,5804,Intro Artificial Intelligence,Chen,3.7,52.9,20.6,14.7,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,91161,3,1.6,3.9,8.0
651,651,2023-24,Fall,CS,5774,User Interface Software,Luther,3.76,67.6,8.8,11.8,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,91179,3,5.0,3.5,4.0
652,652,2018-19,Fall,CS,3714,Mobile Software Development,Balci,3.13,17.1,34.3,5.7,11.4,5.7,8.6,8.6,5.7,0.0,0.0,2.9,0.0,1,35,82717,3,1.5,4.4,10.0
653,653,2018-19,Spring,CS,1014,Intro Computational Thinking,Tibau Benitez,2.95,37.1,5.7,17.1,0.0,11.4,5.7,5.7,2.9,0.0,8.6,0.0,5.7,1,35,12736,3,,,
654,654,2018-19,Spring,CS,2104,Intro to Problem Solving in CS,Ellis,3.05,11.4,17.1,25.7,17.1,2.9,8.6,14.3,0.0,2.9,0.0,0.0,0.0,2,35,20097,3,2.8,3.8,22.0
655,655,2019-20,Fall,CS,3754,Cloud Software Development,Balci,3.19,45.7,14.3,11.4,2.9,8.6,2.9,0.0,0.0,5.7,0.0,0.0,8.6,5,35,82834,3,1.5,4.4,10.0
656,656,2019-20,Spring,CS,4284,Systems & Networking Capstone,Cameron,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,13029,3,4.8,2.8,6.0
657,657,2019-20,Spring,CS,5014,Research Meth in CS,Tilevich,3.94,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,19685,3,4.1,2.5,4.0
658,658,2020-21,Fall,CS,3824,Intro Comp Bio Bioinformatics,Zhang,3.62,14.3,65.7,14.3,2.9,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0,35,83036,3,3.4,2.5,14.0
659,659,2020-21,Fall,CS,5244,Web Application Development,Kulczycki,3.81,60.0,25.7,8.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,83113,3,3.0,3.4,3.0
660,660,2020-21,Spring,CS,4284,Systems & Networking Capstone,Cameron,3.53,48.6,0.0,14.3,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,13177,3,4.8,2.8,6.0
661,661,2021-22,Fall,CS,5704,Software Engineering,Balci,3.63,54.3,22.9,2.9,5.7,8.6,2.9,0.0,2.9,0.0,0.0,0.0,0.0,0,35,93113,3,1.5,4.4,10.0
662,662,2021-22,Spring,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.48,37.1,17.1,25.7,5.7,8.6,0.0,2.9,2.9,0.0,0.0,0.0,0.0,0,35,13410,3,3.0,3.4,3.0
663,663,2022-23,Fall,CS,5704,Software Engineering,Kulczycki,3.42,25.7,34.3,11.4,17.1,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0,35,83423,3,3.0,3.4,3.0
664,664,2022-23,Fall,CS,5824,Advanced Machine Learning,Lourentzou,3.98,94.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,90785,3,,,
665,665,2022-23,Spring,CS,5824,Advanced Machine Learning,Jin,3.83,60.0,31.4,5.7,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,13561,3,3.0,3.8,3.0
666,666,2022-23,Spring,CS,5934,Capstone Project,Mengistu,3.85,51.4,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,20986,3,0.0,0.0,0.0
667,667,2023-24,Fall,CS,5114,Theory of Algorithms,Ji,3.5,25.7,25.7,28.6,11.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,83477,3,2.3,3.8,5.0
668,668,2019-20,Spring,CS,1044,Intro Prog in C,Stevens,3.57,61.1,22.2,2.8,2.8,2.8,0.0,2.8,0.0,0.0,0.0,0.0,5.6,0,36,12904,3,2.1,3.6,13.0
669,669,2019-20,Spring,CS,3714,Mobile Software Development,Balci,3.69,50.0,22.2,16.7,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36,13022,3,1.5,4.4,10.0
670,670,2020-21,Spring,CS,3714,Mobile Software Development,Balci,3.5,52.8,13.9,13.9,0.0,11.1,2.8,2.8,0.0,0.0,0.0,0.0,2.8,6,36,13166,3,1.5,4.4,10.0
671,671,2021-22,Fall,CS,5525,Data Analytics,Datta,3.97,97.2,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,83215,3,4.1,4.1,64.0
672,672,2021-22,Fall,CS,5525,Data Analytics,Muralidharan,3.53,33.3,19.4,27.8,16.7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0,36,93087,3,2.3,3.7,26.0
673,673,2021-22,Spring,CS,3654,Intro Data Analytics & Visual,North,3.51,30.6,30.6,22.2,2.8,8.3,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0,36,13288,3,4.0,2.8,41.0
674,674,2021-22,Spring,CS,3714,Mobile Software Development,Balci,2.88,19.4,13.9,16.7,2.8,16.7,8.3,5.6,8.3,2.8,0.0,2.8,2.8,6,36,13291,3,1.5,4.4,10.0
675,675,2021-22,Spring,CS,4644,Creative Computing Studio,Lee,3.78,33.3,61.1,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,13306,3,3.9,2.8,19.0
676,676,2021-22,Spring,CS,5824,Advanced Machine Learning,Jin,3.79,66.7,19.4,8.3,2.8,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0,36,13441,3,3.0,3.8,3.0
677,677,2022-23,Spring,CS,2114,Softw Des & Data Structures,Abdelrahman,2.85,5.6,22.2,13.9,8.3,16.7,11.1,13.9,2.8,2.8,2.8,0.0,0.0,3,36,13315,3,4.4,2.0,3.0
678,678,2022-23,Spring,CS,5014,Research Meth in CS,Farghally,3.88,88.9,5.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0,36,13518,3,4.7,3.3,3.0
679,679,2022-23,Spring,CS,5044,Object-Oriented Pgmming Java,Elarnaoty,3.38,38.9,16.7,11.1,13.9,8.3,5.6,0.0,2.8,0.0,2.8,0.0,0.0,0,36,13524,3,,,
680,680,2022-23,Spring,CS,5814,Introduction to Deep Learning,Wang,3.83,83.3,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,20672,3,3.1,3.1,4.0
681,681,2023-24,Fall,CS,3214,Computer Systems,Williams,2.76,11.1,13.9,8.3,19.4,13.9,13.9,2.8,8.3,0.0,5.6,0.0,2.8,3,36,83361,3,4.6,2.9,16.0
682,682,2023-24,Fall,CS,4134,Quantum Comp & Info Proc,Sikora,3.19,38.9,16.7,8.3,11.1,2.8,0.0,11.1,0.0,2.8,5.6,2.8,0.0,2,36,83391,3,3.9,2.5,41.0
683,683,2023-24,Fall,CS,5784,Software Project Management,Kennedy,3.99,97.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,83521,3,4.8,2.1,15.0
684,684,2020-21,Spring,CS,4704,Software Engineering Capstone,Charles,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,13181,3,4.4,2.6,18.0
685,685,2020-21,Spring,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.59,59.5,8.1,10.8,13.5,0.0,0.0,5.4,2.7,0.0,0.0,0.0,0.0,0,37,13284,3,3.0,3.4,3.0
686,686,2021-22,Fall,CS,5764,Information Visualization,Polys,3.83,73.0,8.1,13.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,83231,3,,,
687,687,2018-19,Fall,CS,3744,Intro GUI Programming/Graphics,Luther,3.41,57.9,7.9,7.9,7.9,2.6,2.6,5.3,2.6,0.0,2.6,0.0,2.6,3,38,82720,3,5.0,3.5,4.0
688,688,2019-20,Fall,CS,5744,Software Design and Quality,Edwards,3.98,92.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,82919,3,2.5,4.8,16.0
689,689,2019-20,Spring,CS,3754,Cloud Software Development,Esakia,3.88,76.3,13.2,7.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,13024,3,4.5,1.5,2.0
690,690,2021-22,Fall,CS,3714,Mobile Software Development,Esakia,3.31,60.5,2.6,7.9,13.2,0.0,0.0,2.6,0.0,2.6,5.3,0.0,5.3,6,38,83118,3,4.5,1.5,2.0
691,691,2021-22,Spring,CS,4824,Machine Learning,Hilal,2.44,10.5,5.3,10.5,21.1,7.9,15.8,2.6,5.3,0.0,5.3,10.5,5.3,0,38,13312,3,4.3,2.1,58.0
692,692,2021-22,Spring,CS,5704,Software Engineering,Kulczycki,3.92,84.2,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,21612,3,3.0,3.4,3.0
693,693,2022-23,Spring,CS,3754,Cloud Software Development,Balci,3.41,52.6,15.8,5.3,10.5,5.3,2.6,0.0,0.0,0.0,2.6,0.0,5.3,11,38,13402,3,1.5,4.4,10.0
694,694,2022-23,Spring,CS,4664,Data-Centric Computng Capstone,Eldardiry,3.57,42.1,34.2,7.9,2.6,5.3,0.0,2.6,5.3,0.0,0.0,0.0,0.0,0,38,13418,3,0.0,0.0,0.0
695,695,2023-24,Fall,CS,5804,Intro Artificial Intelligence,Ghavami,3.51,60.5,13.2,15.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0,38,91699,3,4.9,3.0,73.0
696,696,2019-20,Fall,CS,5525,Data Analytics,Karpatne,3.53,25.6,38.5,15.4,12.8,5.1,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0,39,91563,3,4.5,3.5,4.0
697,697,2021-22,Fall,CS,4104,Data and Algorithm Analysis,Raghvendra,2.33,12.8,0.0,2.6,20.5,7.7,7.7,25.6,2.6,7.7,7.7,0.0,5.1,2,39,93126,3,3.0,4.5,2.0
698,698,2021-22,Spring,CS,4104,Data and Algorithm Analysis,Sowle,2.88,15.4,10.3,20.5,23.1,7.7,5.1,5.1,0.0,5.1,2.6,0.0,5.1,3,39,20795,3,3.9,2.9,28.0
699,699,2021-22,Spring,CS,5914,TS:Software Project Management,Kennedy,3.97,97.4,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39,22225,3,4.8,2.1,15.0
700,700,2022-23,Spring,CS,4704,Software Engineering Capstone,Charles,3.87,71.8,25.6,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0,39,13420,3,4.4,2.6,18.0
701,701,2022-23,Spring,CS,4644,Creative Computing Studio,Lee,3.89,74.4,20.5,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39,21673,3,3.9,2.8,19.0
702,702,2018-19,Fall,CS,4984,SS: Web Application Security,Wang,3.78,70.0,20.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,40,91100,3,3.1,3.1,4.0
703,703,2019-20,Fall,CS,2505,Intro Computer Organization,Paul,2.5,12.5,10.0,0.0,17.5,2.5,10.0,27.5,7.5,2.5,7.5,2.5,0.0,3,40,91675,3,3.4,4.0,45.0
704,704,2019-20,Spring,CS,2506,Intro to Computer Organization,McQuain,3.12,15.0,10.0,22.5,35.0,0.0,5.0,10.0,2.5,0.0,0.0,0.0,0.0,1,40,12958,3,2.9,4.3,23.0
705,705,2019-20,Spring,CS,3714,Mobile Software Development,Balci,3.75,72.5,12.5,5.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,40,20848,3,1.5,4.4,10.0
706,706,2021-22,Fall,CS,3754,Cloud Software Development,Balci,3.55,52.5,17.5,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,5,40,83121,3,1.5,4.4,10.0
707,707,2021-22,Fall,CS,4824,Machine Learning,Jin,3.19,27.5,22.5,12.5,15.0,12.5,2.5,0.0,0.0,0.0,0.0,0.0,7.5,5,40,91322,3,3.0,3.8,3.0
708,708,2021-22,Spring,CS,4704,Software Engineering Capstone,Charles,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,13308,3,4.4,2.6,18.0
709,709,2021-22,Spring,CS,5014,Research Meth in CS,Farghally,3.94,90.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,13405,3,4.7,3.3,3.0
710,710,2021-22,Spring,CS,5754,Virtual Environments,Gracanin,3.79,62.5,25.0,5.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,13438,3,1.6,4.4,7.0
711,711,2021-22,Spring,CS,5824,Advanced Machine Learning,Zhou,3.75,57.5,22.5,12.5,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,40,20374,3,3.0,2.5,9.0
712,712,2022-23,Fall,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.63,52.5,22.5,12.5,2.5,2.5,5.0,0.0,0.0,0.0,2.5,0.0,0.0,0,40,83396,3,3.0,3.4,3.0
713,713,2022-23,Fall,CS,5045,Computation for Data Sciences,Zhang,3.74,45.0,40.0,7.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,83397,3,3.4,2.5,14.0
714,714,2022-23,Spring,CS,4704,Software Engineering Capstone,Seyam,3.99,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,13419,3,5.0,3.0,160.0
715,715,2022-23,Spring,CS,4604,Int Data Base Mgt Sys,Hamouda,3.69,67.5,15.0,2.5,2.5,2.5,2.5,7.5,0.0,0.0,0.0,0.0,0.0,0,40,20750,3,5.0,1.9,4.0
716,716,2023-24,Fall,CS,4104,Data and Algorithm Analysis,Hoang,3.26,30.0,17.5,15.0,12.5,7.5,7.5,2.5,5.0,2.5,0.0,0.0,0.0,3,40,83387,3,3.3,3.0,38.0
717,717,2023-24,Fall,CS,4104,Data and Algorithm Analysis,Nassajianmojarrad,3.52,25.0,27.5,32.5,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,83389,3,4.4,2.6,21.0
718,718,2019-20,Spring,CS,1014,Intro Computational Thinking,Kafura,3.42,46.3,14.6,14.6,7.3,4.9,2.4,4.9,2.4,0.0,0.0,0.0,2.4,0,41,12903,3,4.7,2.7,3.0
719,719,2020-21,Fall,CS,5704,Software Engineering,Kulczycki,3.53,36.6,19.5,19.5,14.6,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,83131,3,3.0,3.4,3.0
720,720,2020-21,Fall,CS,3714,Mobile Software Development,Balci,3.63,61.0,12.2,9.8,4.9,4.9,0.0,4.9,2.4,0.0,0.0,0.0,0.0,1,41,91386,3,1.5,4.4,10.0
721,721,2021-22,Fall,CS,5984,SS:Natural Language Processing,Huang,3.81,78.0,12.2,2.4,0.0,4.9,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0,41,92240,3,1.5,4.5,9.0
722,722,2021-22,Spring,CS,3654,Intro Data Analytics & Visual,Wenskovitch,3.28,31.7,17.1,4.9,26.8,7.3,2.4,4.9,2.4,0.0,2.4,0.0,0.0,1,41,13287,3,4.1,2.9,18.0
723,723,2022-23,Fall,CS,2505,Intro Computer Organization,McPherson,3.38,22.0,26.8,19.5,22.0,2.4,0.0,4.9,2.4,0.0,0.0,0.0,0.0,4,41,83254,3,5.0,3.8,32.0
724,724,2022-23,Fall,CS,3654,Intro Data Analytics & Visual,Yang,3.49,43.9,24.4,12.2,7.3,0.0,4.9,2.4,0.0,0.0,4.9,0.0,0.0,1,41,83294,3,2.0,4.9,13.0
725,725,2022-23,Spring,CS,1054,Intro to Programming in Java,Hillman,2.65,26.8,9.8,12.2,7.3,9.8,4.9,9.8,0.0,0.0,2.4,0.0,17.1,14,41,13276,3,4.0,3.6,14.0
726,726,2023-24,Fall,CS,3714,Mobile Software Development,Edmison,3.78,73.2,14.6,2.4,4.9,0.0,2.4,0.0,0.0,0.0,2.4,0.0,0.0,2,41,83378,3,1.0,5.0,1.0
727,727,2019-20,Spring,CS,4264,Principles Computer Security,Rahaman,3.85,76.2,14.3,4.8,2.4,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0,42,20849,3,4.3,3.4,39.0
728,728,2020-21,Fall,CS,6524,Deep Learning,Huang,3.85,90.5,0.0,4.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0,42,91678,3,1.5,4.5,9.0
729,729,2020-21,Fall,CS,2984,SS:Intermediate Prog in Python,Wenskovitch,3.38,64.3,7.1,2.4,4.8,4.8,4.8,2.4,2.4,0.0,0.0,0.0,7.1,0,42,91946,3,4.1,2.9,18.0
730,730,2021-22,Fall,CS,4264,Principles Computer Security,Hicks,3.56,61.9,7.1,4.8,19.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,2.4,0,42,83129,3,0.0,0.0,0.0
731,731,2021-22,Fall,CS,4704,Software Engineering Capstone,Charles,3.93,83.3,11.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,83136,3,4.4,2.6,18.0
732,732,2021-22,Fall,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.64,57.1,14.3,14.3,4.8,2.4,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0,42,83202,3,3.0,3.4,3.0
733,733,2021-22,Fall,CS,5114,Theory of Algorithms,Ji,3.45,23.8,26.2,23.8,16.7,7.1,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1,42,83204,3,2.3,3.8,5.0
734,734,2022-23,Spring,CS,4824,Machine Learning,Hilal,2.59,4.8,9.5,26.2,4.8,7.1,21.4,14.3,0.0,0.0,4.8,2.4,4.8,1,42,13424,3,4.3,2.1,58.0
735,735,2023-24,Fall,CS,5045,Computation for Data Sciences,Wenskovitch,3.92,88.1,4.8,2.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,83475,3,4.1,2.9,18.0
736,736,2018-19,Fall,CS,3604,Professionalism in Computing,Tatar,3.25,16.3,4.7,37.2,27.9,9.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1,43,82712,3,3.3,3.6,34.0
737,737,2020-21,Fall,CS,5024,Ethics & Professionalism in CS,Farghally,3.96,93.0,4.7,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,91160,3,4.7,3.3,3.0
738,738,2020-21,Spring,CS,3604,Professionalism in Computing,Dunlap,3.79,79.1,9.3,4.7,2.3,0.0,0.0,2.3,0.0,0.0,0.0,2.3,0.0,0,43,13159,3,5.0,1.0,4.0
739,739,2022-23,Fall,CS,5644,Machine Learning with Big Data,Butler,3.53,41.9,25.6,7.0,18.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0,43,83421,3,4.2,4.0,3.0
740,740,2022-23,Spring,CS,3714,Mobile Software Development,Edmison,3.64,60.5,14.0,7.0,9.3,2.3,2.3,2.3,0.0,2.3,0.0,0.0,0.0,3,43,13392,3,1.0,5.0,1.0
741,741,2023-24,Fall,CS,5614,Database Management Systems,Seyam,3.95,88.4,7.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,91569,3,5.0,3.0,160.0
742,742,2018-19,Fall,CS,5984,SS:Big Data Text Summarization,Fox,3.9,79.5,11.4,6.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,90205,3,3.4,4.3,25.0
743,743,2020-21,Spring,CS,5824,Advanced Machine Learning,Huang,3.81,79.5,11.4,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0,44,20979,3,1.5,4.5,9.0
744,744,2023-24,Fall,CS,3724,Human-Computr Intrctn,Kulak,2.63,4.5,4.5,20.5,20.5,9.1,13.6,11.4,6.8,6.8,0.0,0.0,2.3,1,44,83382,3,1.5,3.9,8.0
745,745,2018-19,Spring,CS,3114,Data Structures and Algorithms,Chen,3.24,17.8,20.0,26.7,13.3,6.7,8.9,2.2,4.4,0.0,0.0,0.0,0.0,1,45,12805,3,1.6,3.9,8.0
746,746,2021-22,Spring,CS,1054,Intro to Programming in Java,Gusukuma,3.22,46.7,6.7,11.1,13.3,4.4,4.4,2.2,0.0,4.4,0.0,2.2,4.4,0,45,13172,3,5.0,3.2,7.0
747,747,2021-22,Spring,CS,5704,Software Engineering,Brown,3.89,80.0,8.9,8.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,13435,3,4.0,3.7,6.0
748,748,2022-23,Spring,CS,4824,Machine Learning,Huang,3.18,46.7,13.3,6.7,6.7,8.9,0.0,4.4,0.0,4.4,0.0,2.2,6.7,2,45,13423,3,1.5,4.5,9.0
749,749,2020-21,Fall,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.4,45.7,19.6,10.9,13.0,2.2,0.0,0.0,2.2,0.0,0.0,0.0,6.5,0,46,83109,3,3.0,3.4,3.0
750,750,2021-22,Spring,CS,5934,Capstone Project,Hooshangi,3.91,78.3,17.4,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46,13443,3,5.0,1.0,1.0
751,751,2022-23,Fall,CS,4254,Network Arch Prog,Hasan,3.27,34.8,8.7,15.2,13.0,10.9,10.9,4.3,2.2,0.0,0.0,0.0,0.0,0,46,83317,3,4.0,3.0,2.0
